"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
689 7.80588717611133e-14 2 282 "GO:0005654" "nucleoplasm" 1.0303771072467e-11
139 0.615364802478071 2 30 "GO:0005667" "transcription regulator complex" 0.752433791970829
-276 0.413942848710486 3 20 "GO:0005681;GO:1990904" "ribonucleoprotein complex" 0.624394387019632
-445 0.0819134343276842 5 35 "GO:0005730" "nucleolus" 0.277245470032162
-55 0.446464670334225 2 476 "GO:0005737" "cytoplasm" 0.638293347428893
-752 1.12212297018536e-11 3 192 "GO:0005739" "mitochondrion" 7.40601160322338e-10
1052 0.0483991903050072 2 8 "GO:0005741;GO:0031968" "organelle outer membrane" 0.202814166915825
-574 0.228811811584764 4 10 "GO:0005747;GO:0045271;GO:0030964" "respiratory chain complex I" 0.470886677285153
-464 0.331090081657346 6 10 "GO:0005758;GO:0031970" "mitochondrial intermembrane space" 0.553213807326198
172 0.61958851834125 3 19 "GO:0005759" "mitochondrial matrix" 0.752433791970829
-333 0.123275618315387 4 49 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 0.345930830382558
277 0.241500894468817 4 41 "GO:0005765;GO:0098852" "lytic vacuole membrane" 0.470886677285153
0 0.998388700479236 5 83 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "cytoplasmic vesicle" 0.998388700479236
1056 0.00300028519991092 2 18 "GO:0005769" "early endosome" 0.0264025097592161
1365 0.0166507039122829 2 7 "GO:0005770" "late endosome" 0.109894645821067
139 0.482301784033604 2 59 "GO:0005774" "vacuolar membrane" 0.668147424028297
-1064 0.00633910073332008 3 15 "GO:0005777;GO:0042579" "microbody" 0.0464867387110139
-235 0.0723839427359631 3 136 "GO:0005783" "endoplasmic reticulum" 0.263406240006844
-557 0.117200639364939 5 18 "GO:0005788" "endoplasmic reticulum lumen" 0.343788542137154
-175 0.245326795236628 2 102 "GO:0005789" "endoplasmic reticulum membrane" 0.470886677285153
261 0.624156133069327 2 8 "GO:0005791" "rough endoplasmic reticulum" 0.752433791970829
32 0.877982726450378 3 53 "GO:0005794" "Golgi apparatus" 0.957799337945867
752 0.221809725134809 5 6 "GO:0005797" "Golgi medial cisterna" 0.470886677285153
-243 0.610961759915893 2 10 "GO:0005802" "trans-Golgi network" 0.752433791970829
-1028 0.0947852491305189 5 6 "GO:0005811" "lipid droplet" 0.297896497267345
-579 0.249712631893642 3 9 "GO:0005813;GO:0005815" "centrosome" 0.470886677285153
-106 0.408383698185434 2 141 "GO:0005829" "cytosol" 0.624394387019632
-1672 0.00334062856348513 5 7 "GO:0005840" "ribosome" 0.0275601856487523
-270 0.591384478531565 2 9 "GO:0005856" "cytoskeleton" 0.752433791970829
170 0.0368722040051082 3 369 "GO:0005886" "plasma membrane" 0.170379852481148
-31 0.891442939145788 3 45 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 0.964512032518394
518 0.363053429750699 4 7 "GO:0005929" "cilium" 0.576986750641248
342 0.579021696651101 3 6 "GO:0005938" "cell cortex" 0.752433791970829
-196 0.449706676597629 4 34 "GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.638293347428893
1032 0.0937716497552521 2 6 "GO:0009986" "cell surface" 0.297896497267345
53 0.664172050481799 3 156 "GO:0016021;GO:0031224" "integral component of membrane" 0.789826222194572
1009 0.0344701519888377 3 10 "GO:0019867" "outer membrane" 0.170379852481148
1143 0.023027464653008 4 9 "GO:0020003;GO:0033655;GO:0065010;GO:0033646;GO:0043230;GO:0033643;GO:0018995" "symbiont-containing vacuole" 0.138164787918048
-102 0.858252570212613 3 7 "GO:0030176;GO:0031227" "integral component of endoplasmic reticulum membrane" 0.957799337945867
742 0.271049431881493 2 5 "GO:0031012;GO:0030312" "extracellular matrix" 0.496923958449404
-227 0.601662970013009 3 12 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 0.752433791970829
-275 0.605830324030199 2 8 "GO:0031462;GO:0031461" "cullin-RING ubiquitin ligase complex" 0.752433791970829
-1324 0.0495433454230693 2 5 "GO:0031965" "nuclear membrane" 0.202814166915825
-263 0.202064226140158 4 54 "GO:0031966;GO:0005743;GO:0019866" "mitochondrial membrane" 0.452075895771201
181 0.444212785206956 2 41 "GO:0031985;GO:0098791;GO:0031984" "Golgi apparatus subcompartment" 0.638293347428893
-514 0.367173386771703 3 7 "GO:0032039" "integrator complex" 0.576986750641248
-703 0.0422588668253412 2 19 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.185939014031501
-316 0.402249522554355 2 16 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.624394387019632
947 0.0758290690928792 2 8 "GO:0036452" "ESCRT complex" 0.263406240006844
-114 0.248788446794721 3 245 "GO:0043232;GO:0043228" "non-membrane-bounded organelle" 0.470886677285153
-231 0.289619356374415 3 48 "GO:0070013;GO:0043233;GO:0031974" "organelle lumen" 0.50973006721897
526 0.356076961007391 2 7 "GO:0070161;GO:0030054" "anchoring junction" 0.576986750641248
-54 0.905362734875129 3 11 "GO:0070603;GO:1904949" "ATPase complex" 0.97160878864648
811 0.037431937287525 2 15 "GO:0090575" "RNA polymerase II transcription regulator complex" 0.170379852481148
-462 0.0507035417289562 2 41 "GO:0098687" "chromosomal region" 0.202814166915825
-221 0.125793029230021 2 111 "GO:0098796" "membrane protein complex" 0.345930830382558
-1126 8.04982638499069e-07 2 44 "GO:0098798" "mitochondrial protein-containing complex" 3.5419236093959e-05
-1166 1.28494480496571e-05 2 32 "GO:0098800" "inner mitochondrial membrane protein complex" 0.000424031785638684
-786 0.037196696836948 2 16 "GO:0098803;GO:1990204" "respiratory chain complex" 0.170379852481148
267 0.073114707742027 2 104 "GO:0099080" "supramolecular complex" 0.263406240006844
-32 0.936648485516632 4 14 "GO:0099512;GO:0099081" "supramolecular fiber" 0.979339195921085
-424 0.490987122202612 2 6 "GO:0099513" "polymeric cytoskeletal fiber" 0.668147424028297
525 0.0229701145285915 2 43 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 0.138164787918048
-87 0.346671805541194 2 279 "GO:0140513" "nuclear protein-containing complex" 0.57200847914297
-332 0.325065448621457 2 20 "GO:0140534" "endoplasmic reticulum protein-containing complex" 0.550110759205543
68 0.490007868854556 2 244 "GO:0140535" "intracellular protein-containing complex" 0.668147424028297
-17 0.820267215242373 2 457 "GO:1902494" "catalytic complex" 0.941524107930376
403 0.158321350198025 2 28 "GO:1902495;GO:1990351" "transmembrane transporter complex" 0.394309777851685
236 0.726371114968134 3 5 "GO:1902555" "endoribonuclease complex" 0.84850431129021
441 0.000154604497505379 2 173 "GO:1990234" "transferase complex" 0.00291539909581572
