"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1768 0.0458075363210763 2 7 "GO:0004069" "L-aspartate:2-oxoglutarate aminotransferase activity" 0.239058080175617
895 0.349316189052669 5 6 "GO:0004089" "carbonate dehydratase activity" 0.660568162770186
147 0.888349749504978 4 5 "GO:0004096" "catalase activity" 0.946767856578127
-929 0.330945126070282 5 6 "GO:0004108;GO:0036440" "citrate synthase activity" 0.652861149321424
688 0.329665494288048 2 11 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.652861149321424
10 0.991041032449385 2 7 "GO:0004134;GO:0004133" "glycogen debranching enzyme activity" 0.991041032449385
1885 0.0486002816839045 3 6 "GO:0004169" "dolichyl-phosphate-mannose-protein mannosyltransferase activity" 0.244219055403785
-123 0.473265087941699 4 191 "GO:0004175" "endopeptidase activity" 0.749446760208431
58 0.926830376180841 3 14 "GO:0004176" "ATP-dependent peptidase activity" 0.958394258960993
-1183 0.0239589188028541 2 20 "GO:0004177" "aminopeptidase activity" 0.181869974548938
551 0.142516792781457 5 39 "GO:0004180" "carboxypeptidase activity" 0.436702832926666
1027 0.0355653156915463 2 23 "GO:0004181;GO:0008235" "metallocarboxypeptidase activity" 0.224524542344123
-1833 0.0383138210105647 2 7 "GO:0004185;GO:0070008" "serine-type carboxypeptidase activity" 0.225481157048776
-814 0.0213395462462295 2 44 "GO:0004197" "cysteine-type endopeptidase activity" 0.165753684796294
-1330 0.0406623217725438 3 13 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.225481157048776
138 0.583629870198374 2 87 "GO:0004222;GO:0008237" "metallopeptidase activity" 0.819043599354021
288 0.350061571288392 2 58 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.660568162770186
979 0.147702274547668 3 12 "GO:0004300" "enoyl-CoA hydratase activity" 0.440469283026081
-218 0.835483432622741 2 5 "GO:0004312" "fatty acid synthase activity" 0.928334911958864
-115 0.882576197076971 2 9 "GO:0004335" "galactokinase activity" 0.946767856578127
734 0.483298244560137 2 5 "GO:0004351" "glutamate decarboxylase activity" 0.757847951563783
-685 0.332294596960006 4 11 "GO:0004352;GO:0004353;GO:0016639;GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.652861149321424
-204 0.651875742193336 4 27 "GO:0004364" "glutathione transferase activity" 0.857190936584938
-400 0.702323884747188 2 5 "GO:0004370" "glycerol kinase activity" 0.860860986318668
-1167 0.187465926795218 5 7 "GO:0004372;GO:0016742" "glycine hydroxymethyltransferase activity" 0.48461888802045
764 0.355968623872623 2 8 "GO:0004386" "helicase activity" 0.667941125693573
229 0.81058446800813 2 6 "GO:0004423;GO:0008484" "iduronate-2-sulfatase activity" 0.908507423874884
-1116 0.0988412543048917 2 12 "GO:0004430;GO:0052742" "1-phosphatidylinositol 4-kinase activity" 0.347505041450882
-420 0.635538840312081 6 7 "GO:0004438;GO:0052744;GO:0052866" "phosphatidylinositol phosphate phosphatase activity" 0.84907989065694
107 0.911286035368019 2 6 "GO:0004475;GO:0008905;GO:0070568" "guanylyltransferase activity" 0.94819170035177
-604 0.122399702791708 2 36 "GO:0004497" "monooxygenase activity" 0.40476733398446
-166 0.558375526989365 2 69 "GO:0004518" "nuclease activity" 0.805577035305766
452 0.454955917911238 3 15 "GO:0004519" "endonuclease activity" 0.73978314406114
-473 0.651579260658562 2 5 "GO:0004550" "nucleoside diphosphate kinase activity" 0.857190936584938
164 0.360174319223181 2 174 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.6702862644194
-675 0.519420511855539 5 5 "GO:0004555;GO:0015927" "trehalase activity" 0.78184344417161
150 0.798424610030875 6 16 "GO:0004559" "alpha-mannosidase activity" 0.903979050001058
-862 0.297542812333905 2 8 "GO:0004565;GO:0015925" "galactosidase activity" 0.641156769803382
-1179 0.260202392132628 3 5 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.599876611434146
143 0.863025764509336 2 8 "GO:0004579;GO:0004576" "oligosaccharyl transferase activity" 0.942294534230815
-570 0.490847430448681 2 8 "GO:0004591" "oxoglutarate dehydrogenase (succinyl-transferring) activity" 0.759995722454247
826 0.265003201893234 4 10 "GO:0004596;GO:0034212;GO:0008080" "N-acetyltransferase activity" 0.599876611434146
312 0.744255809167507 4 6 "GO:0004602" "glutathione peroxidase activity" 0.87528676148573
145 0.671197418338147 3 47 "GO:0004620;GO:0016298" "lipase activity" 0.860860986318668
1439 0.132112155683979 2 6 "GO:0004622" "lysophospholipase activity" 0.412387476621019
-1079 0.302580174411985 2 5 "GO:0004623" "phospholipase A2 activity" 0.64783191188207
472 0.593868100647241 4 7 "GO:0004642" "phosphoribosylformylglycinamidine synthase activity" 0.828588837791179
502 0.498144721115214 2 10 "GO:0004658" "propionyl-CoA carboxylase activity" 0.763212554369181
358 0.567572466086858 2 14 "GO:0004659" "prenyltransferase activity" 0.805577035305766
-778 1.0856347412487e-06 2 221 "GO:0004672" "protein kinase activity" 9.06505008942664e-05
-970 3.59843975248264e-06 2 127 "GO:0004674" "protein serine/threonine kinase activity" 0.0001716969824756
-1862 0.0513939606655602 4 6 "GO:0004697" "protein kinase C activity" 0.244219055403785
-549 0.121038697151537 4 44 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.404269248486134
-504 0.0510118382784611 4 83 "GO:0004721" "phosphoprotein phosphatase activity" 0.244219055403785
-444 0.26940566381773 2 34 "GO:0004722" "protein serine/threonine phosphatase activity" 0.599876611434146
-484 0.186947850601258 2 41 "GO:0004725" "protein tyrosine phosphatase activity" 0.48461888802045
-57 0.941439890673733 2 9 "GO:0004739;GO:0004738" "pyruvate dehydrogenase (acetyl-transferring) activity" 0.96159303818051
958 0.247011026503058 3 8 "GO:0004753" "saccharopine dehydrogenase activity" 0.576934845119031
996 0.341497524646893 3 5 "GO:0004771" "sterol esterase activity" 0.660568162770186
-818 0.323195675755876 3 8 "GO:0004784;GO:0016721" "superoxide dismutase activity" 0.652861149321424
710 0.39101256786904 3 8 "GO:0004806" "triglyceride lipase activity" 0.691887507159464
733 0.172701093738954 3 19 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 0.472804633678776
674 0.519668397024244 2 5 "GO:0004819" "glutamine-tRNA ligase activity" 0.78184344417161
-574 0.0628992864324097 2 58 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.272835865823699
-1299 0.00934352163135792 4 22 "GO:0004843;GO:0008242;GO:0101005;GO:0019783" "thiol-dependent deubiquitinase" 0.0843442222938796
-154 0.883368578174754 5 5 "GO:0004854;GO:0016726" "xanthine dehydrogenase activity" 0.946767856578127
366 0.329552934149229 2 39 "GO:0004857" "enzyme inhibitor activity" 0.652861149321424
1165 0.159467099289799 3 8 "GO:0004860;GO:0019210;GO:0019887;GO:0019207" "protein kinase regulator activity" 0.459155268644766
-195 0.683696374173257 4 24 "GO:0004867;GO:0004866;GO:0030414;GO:0061135;GO:0061134" "endopeptidase inhibitor activity" 0.860860986318668
819 0.391517182195026 3 6 "GO:0004879;GO:0098531" "ligand-activated transcription factor activity" 0.691887507159464
-604 0.000164124383556344 2 219 "GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 0.0060908382342021
-1102 0.183339918669798 4 8 "GO:0004890;GO:0016917" "GABA receptor activity" 0.483438002703559
-81 0.932901419986466 4 6 "GO:0004895;GO:0098631" "cell adhesion receptor activity" 0.959622423967438
-745 0.000370066044732363 4 127 "GO:0004930" "G protein-coupled receptor activity" 0.00950785068773917
416 0.45128016698479 5 18 "GO:0004970;GO:0022824;GO:0005230;GO:0022835;GO:0030594" "neurotransmitter receptor activity" 0.738860665553529
1665 0.0443292773117344 6 8 "GO:0004983;GO:0008188" "neuropeptide receptor activity" 0.235015533684433
-332 0.623281116067595 2 12 "GO:0004993;GO:0008227;GO:0099589" "G protein-coupled amine receptor activity" 0.842817379621768
-770 0.420291304575136 3 6 "GO:0005034;GO:0140299" "osmosensor activity" 0.722206269961306
415 0.595393176855937 4 9 "GO:0005048" "signal sequence binding" 0.828588837791179
304 0.681516310792306 3 10 "GO:0005049;GO:0140142" "nuclear export signal receptor activity" 0.860860986318668
-905 0.00109060913941856 4 72 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.01821317262829
-375 0.14424443465779 3 84 "GO:0005096;GO:0008047" "GTPase activator activity" 0.437978556142744
-471 0.0395031785697594 3 106 "GO:0005102" "signaling receptor binding" 0.225481157048776
-304 0.697199149964743 2 9 "GO:0005112" "Notch binding" 0.860860986318668
776 0.458488355750467 2 5 "GO:0005121" "Toll binding" 0.73978314406114
-1337 0.0396597858698069 2 13 "GO:0005178" "integrin binding" 0.225481157048776
-966 0.191983932384399 4 10 "GO:0005179;GO:0048018;GO:0030546;GO:0030545" "hormone activity" 0.486808226881191
-1608 0.0924881803543348 2 6 "GO:0005184" "neuropeptide hormone activity" 0.33319461784912
-422 0.0174780678989087 1 178 "GO:0005198" "structural molecule activity" 0.138992254243703
13 0.988720862974208 2 7 "GO:0005199" "structural constituent of cell wall" 0.991041032449385
-550 0.214605449364258 2 28 "GO:0005200" "structural constituent of cytoskeleton" 0.527045735938692
-2667 0.000315912938924888 2 10 "GO:0005201" "extracellular matrix structural constituent" 0.00879291013340938
-413 0.0127715795835786 2 204 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 0.112255462655665
-1237 0.00155866277906253 2 36 "GO:0005219;GO:0015278;GO:0005217;GO:0099604" "intracellular ligand-gated ion channel activity" 0.0224016621589135
2194 0.00305250313236687 4 10 "GO:0005242" "inward rectifier potassium channel activity" 0.0364120016503762
-121 0.804354018239751 3 23 "GO:0005243;GO:0022829" "gap junction channel activity" 0.90455973768376
-239 0.41233969420259 4 65 "GO:0005244;GO:0022832" "voltage-gated ion channel activity" 0.713582683231425
-1813 0.0027191531102636 2 15 "GO:0005245" "voltage-gated calcium channel activity" 0.0336369310677053
354 0.735627239917633 3 5 "GO:0005247;GO:0008308" "voltage-gated chloride channel activity" 0.872548799582845
655 0.114272860154715 2 32 "GO:0005249;GO:0005267;GO:0015079" "potassium channel activity" 0.389460564200763
355 0.457742054691764 5 24 "GO:0005254;GO:0005253" "anion channel activity" 0.73978314406114
-722 0.000591916820014647 3 126 "GO:0005261" "cation channel activity" 0.0123562636178058
-1052 0.000161583352415517 2 71 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 0.0060908382342021
-802 0.443792778446711 2 5 "GO:0005275" "amine transmembrane transporter activity" 0.736579483997113
-172 0.776192413086123 5 15 "GO:0005283;GO:0005416" "amino acid:sodium symporter activity" 0.894037034667236
-2022 0.0344155025857571 2 6 "GO:0005313;GO:0015172" "L-glutamate transmembrane transporter activity" 0.224524542344123
2007 0.0357759520783748 2 6 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 0.224524542344123
-1001 0.0503863599101663 2 21 "GO:0005319" "lipid transporter activity" 0.244219055403785
-1428 0.135277588348529 4 6 "GO:0005332;GO:0015185;GO:0140161;GO:0008028;GO:0015355" "monocarboxylate:sodium symporter activity" 0.418358467670451
-301 0.447681542668904 2 35 "GO:0005342;GO:0015171;GO:0046943" "organic acid transmembrane transporter activity" 0.736579483997113
333 0.496290192003273 2 23 "GO:0005343" "organic acid:sodium symporter activity" 0.763212554369181
-3983 7.52084935319253e-08 2 10 "GO:0005344" "oxygen carrier activity" 8.37321227988768e-06
1671 0.0804291240443378 3 6 "GO:0005347;GO:0000295;GO:0005346" "adenine nucleotide transmembrane transporter activity" 0.312816902366958
-128 0.863299782858172 7 10 "GO:0005385;GO:0046915" "transition metal ion transmembrane transporter activity" 0.942294534230815
1307 0.0367723945826341 5 14 "GO:0005388;GO:0015662;GO:0019829;GO:0140358;GO:0042626;GO:0015399" "primary active transmembrane transporter activity" 0.224524542344123
372 0.697116133681216 2 6 "GO:0005402" "carbohydrate:cation symporter activity" 0.860860986318668
1587 0.0729556159313079 2 7 "GO:0005452" "inorganic anion exchanger activity" 0.300829329889591
-17 0.951805412564843 3 66 "GO:0005506" "iron ion binding" 0.969216487184932
1465 0.125479528293501 6 6 "GO:0005507" "copper ion binding" 0.407772559884487
-226 0.179383624215157 2 199 "GO:0005509" "calcium ion binding" 0.483438002703559
-425 0.00135718137816944 2 324 "GO:0005515" "protein binding" 0.021405298618901
-344 0.446302303950334 2 27 "GO:0005516" "calmodulin binding" 0.736579483997113
-15 0.988486043864046 3 5 "GO:0005520;GO:0019838" "growth factor binding" 0.991041032449385
-155 0.166799595441232 5 463 "GO:0005524;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0043168;GO:1901265;GO:0017076;GO:0032553;GO:0000166;GO:0097367;GO:0036094" "small molecule binding" 0.472127668452301
-863 0.183822234560934 4 13 "GO:0005525;GO:0032561;GO:0019001" "guanyl ribonucleotide binding" 0.483438002703559
513 0.283702864915452 2 24 "GO:0005542;GO:0019842;GO:0031406;GO:0043177" "carboxylic acid binding" 0.61678636950531
-318 0.368214590924549 2 44 "GO:0005543;GO:0008289" "lipid binding" 0.672041930977046
-1283 0.220531972927697 3 5 "GO:0005544" "calcium-dependent phospholipid binding" 0.529911359408999
100 0.892936010621954 2 10 "GO:0005545;GO:0035091" "phosphatidylinositol binding" 0.946767856578127
277 0.49149423967101 2 34 "GO:0008066" "glutamate receptor activity" 0.759995722454247
196 0.708207060638366 2 20 "GO:0008081" "phosphoric diester hydrolase activity" 0.860860986318668
371 0.540086015144459 2 15 "GO:0008134" "transcription factor binding" 0.790677408578673
-104 0.712158356023587 4 70 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity, nucleic acid binding" 0.861814822144486
1066 0.172174881174566 4 9 "GO:0008146;GO:0016782" "sulfotransferase activity" 0.472804633678776
40 0.936637455728697 2 22 "GO:0008168" "methyltransferase activity" 0.959622423967438
-171 0.836613199100653 5 8 "GO:0008170" "N-methyltransferase activity" 0.928334911958864
1275 0.1822791078664 3 6 "GO:0008173" "RNA methyltransferase activity" 0.483438002703559
-914 0.0614862131272982 4 23 "GO:0008194" "UDP-glycosyltransferase activity" 0.272174642069629
-203 0.146710133088567 2 291 "GO:0008233" "peptidase activity" 0.440469283026081
-910 0.00140992984914917 3 68 "GO:0008234" "cysteine-type peptidase activity" 0.021405298618901
-124 0.680670064609597 3 61 "GO:0008238" "exopeptidase activity" 0.860860986318668
-540 0.268957581512622 6 23 "GO:0008270" "zinc ion binding" 0.599876611434146
366 0.727000683276426 3 5 "GO:0008318" "protein prenyltransferase activity" 0.870316230158875
-572 0.361232118549377 2 14 "GO:0008374" "O-acyltransferase activity" 0.6702862644194
-525 0.525720641927955 2 8 "GO:0008375;GO:0004100" "acetylglucosaminyltransferase activity" 0.783887028589004
118 0.873088286479343 3 10 "GO:0008443" "phosphofructokinase activity" 0.946767856578127
220 0.666405679339021 4 21 "GO:0008483;GO:0016769" "transaminase activity" 0.860860986318668
42 0.886602155324992 2 64 "GO:0008509" "anion transmembrane transporter activity" 0.946767856578127
-341 0.441540522809977 5 28 "GO:0008514" "organic anion transmembrane transporter activity" 0.736579483997113
978 0.165975422120618 2 11 "GO:0008528" "G protein-coupled peptide receptor activity" 0.472127668452301
168 0.781613215936626 5 15 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.894037034667236
1438 0.169675060376242 2 5 "GO:0009055" "electron transfer activity" 0.472804633678776
-991 0.180678985772976 3 10 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 0.483438002703559
-217 0.126628750555346 2 280 "GO:0015075;GO:0015318" "ion transmembrane transporter activity" 0.407772559884487
1125 0.282771668427516 2 5 "GO:0015078" "proton transmembrane transporter activity" 0.61678636950531
340 0.384901648148508 2 36 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.691167475707536
522 0.440323248317765 2 12 "GO:0015149;GO:0015145;GO:0051119;GO:0015144" "carbohydrate transmembrane transporter activity" 0.736579483997113
-1272 0.050243025966119 2 13 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.244219055403785
1641 0.047400830672323 5 8 "GO:0015216;GO:0015215;GO:0015605" "purine nucleotide transmembrane transporter activity" 0.24356734530086
-283 0.34334785161758 2 62 "GO:0015276;GO:0022834;GO:0099094" "ligand-gated ion channel activity" 0.660568162770186
-181 0.617014636218331 3 42 "GO:0015370;GO:0015081;GO:0015294;GO:0015293" "sodium ion transmembrane transporter activity" 0.842341946832878
416 0.0619319544829096 3 112 "GO:0015923;GO:0004567" "mannosidase activity" 0.272174642069629
-496 0.502700811869907 3 10 "GO:0015926" "glucosidase activity" 0.766676124039036
-231 0.780418538230104 5 8 "GO:0015929;GO:0004563" "hexosaminidase activity" 0.894037034667236
1102 0.078304841913088 2 14 "GO:0015932;GO:1901505" "nucleobase-containing compound transmembrane transporter activity" 0.312816902366958
48 0.910425484626365 1 30 "GO:0016209;GO:0004601;GO:0016684" "antioxidant activity" 0.94819170035177
-638 1.82321719651105e-06 2 319 "GO:0016301;GO:0016773" "kinase activity" 0.000104350289198832
179 0.725950576909749 3 21 "GO:0016405;GO:0016878;GO:0016877;GO:0003987" "ligase activity, forming carbon-sulfur bonds" 0.870316230158875
254 0.646243765550685 2 18 "GO:0016407" "acetyltransferase activity" 0.856529435293368
-252 0.677315103212174 2 15 "GO:0016408" "C-acyltransferase activity" 0.860860986318668
-2081 0.0294588948312046 2 6 "GO:0016409" "palmitoyltransferase activity" 0.204984809867132
1006 0.0860129463978746 5 16 "GO:0016410" "N-acyltransferase activity" 0.330210621803335
22 0.981414645034721 2 6 "GO:0016417" "S-acyltransferase activity" 0.990309641817513
181 0.197638902390588 2 288 "GO:0016491" "oxidoreductase activity" 0.48897328443301
-120 0.696204806374777 3 58 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.860860986318668
-185 0.717072692183226 4 21 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.864629166748005
167 0.665359327963969 2 37 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.860860986318668
-824 0.243158488174547 2 11 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.571936162326047
522 0.421647373181002 2 13 "GO:0016646;GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.722206269961306
1104 0.0891651621398893 3 13 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.33319461784912
1078 0.192821114821927 2 8 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.486808226881191
1749 0.0948260013660025 2 5 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.336934941023881
2006 0.0067478456215845 3 10 "GO:0016702;GO:0016701;GO:0051213" "dioxygenase activity" 0.0682963768972492
201 0.739315300245345 2 15 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.872548799582845
-1342 0.104914360377579 2 8 "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.365014545480327
-392 0.344392465425704 3 32 "GO:0016741" "transferase activity, transferring one-carbon groups" 0.660568162770186
-130 0.620407541679305 4 80 "GO:0016747;GO:0016746" "acyltransferase activity" 0.842341946832878
482 0.614113768499952 2 6 "GO:0016748" "succinyltransferase activity" 0.842341946832878
-1078 0.126971096490978 2 11 "GO:0016755;GO:0003810" "aminoacyltransferase activity" 0.407772559884487
450 0.0407177628638885 4 115 "GO:0016758;GO:0016757" "glycosyltransferase activity" 0.225481157048776
