"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1002 0.0696439161193208 2 18 "GO:0003951" "NAD+ kinase activity" 0.153033341999034
-2384 0.00707405258335635 2 7 "GO:0003952" "NAD+ synthase (glutamine-hydrolyzing) activity" 0.0248708796088529
-573 0.584020260985216 3 5 "GO:0003958" "NADPH-hemoprotein reductase activity" 0.704197715411777
-437 0.59781417092491 3 8 "GO:0003980" "UDP-glucose:glycoprotein glucosyltransferase activity" 0.708049408116737
-474 0.651028455344029 2 5 "GO:0003985;GO:0016453" "acetyl-CoA C-acetyltransferase activity" 0.749805186499675
-1520 0.0515071100620026 3 9 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.121150526483865
-579 0.338130466762441 4 15 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.496563988511623
-2462 0.00540997621565131 3 7 "GO:0003997" "acyl-CoA oxidase activity" 0.0205333188184947
508 0.595361503087946 3 6 "GO:0004016" "adenylate cyclase activity" 0.707653886232648
-524 0.478882020661772 3 10 "GO:0004017;GO:0050145" "nucleoside monophosphate kinase activity" 0.612822202685946
-1453 0.128565124568365 2 6 "GO:0004018" "N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity" 0.260005909996314
-1939 0.0191752309292704 2 8 "GO:0004022;GO:0018455" "alcohol dehydrogenase (NAD+) activity" 0.0529299762841018
-2016 7.88755305714639e-06 4 27 "GO:0004029;GO:0004030;GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 7.52697920310541e-05
893 0.350215428713516 2 6 "GO:0004035" "alkaline phosphatase activity" 0.508573709523106
-1785 0.0310910864408602 4 8 "GO:0004046" "aminoacylase activity" 0.0798801759326716
-3170 0.000912391685398911 4 6 "GO:0004068" "aspartate 1-decarboxylase activity" 0.0048371241733847
-2342 0.00812943556087307 3 7 "GO:0004069" "L-aspartate:2-oxoglutarate aminotransferase activity" 0.0271523147733161
-864 0.366096702441552 2 6 "GO:0004089" "carbonate dehydratase activity" 0.521348356630411
-2805 0.00739001916266244 2 5 "GO:0004096" "catalase activity" 0.0251863918400944
-2765 0.00381909861169838 5 6 "GO:0004108;GO:0036440" "citrate synthase activity" 0.0157478881025588
-262 0.710385386615771 7 11 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.795174015192868
-1306 0.140084839859168 3 7 "GO:0004134;GO:0004133" "glycogen debranching enzyme activity" 0.278502003053346
741 0.438012707105218 4 6 "GO:0004169" "dolichyl-phosphate-mannose-protein mannosyltransferase activity" 0.578246024399774
-466 0.00654396916348747 2 191 "GO:0004175" "endopeptidase activity" 0.0237574532674436
-1210 0.0531989484589819 3 14 "GO:0004176" "ATP-dependent peptidase activity" 0.124254886610489
-1230 0.0188990944368368 4 20 "GO:0004177" "aminopeptidase activity" 0.0526024795158624
-1167 0.00188911372950876 3 39 "GO:0004180" "carboxypeptidase activity" 0.00888681669937924
-1353 0.00564219864851233 3 23 "GO:0004181;GO:0008235" "metallocarboxypeptidase activity" 0.0209388260955902
-8 0.99284566209335 3 7 "GO:0004185;GO:0070008" "serine-type carboxypeptidase activity" 0.99284566209335
1109 0.00172730902652499 3 44 "GO:0004197" "cysteine-type endopeptidase activity" 0.00824173164084781
942 0.147111053151048 2 13 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.28566913809564
-1143 5.93428939434022e-06 5 87 "GO:0004222;GO:0008237" "metallopeptidase activity" 6.00622017487768e-05
-916 0.00298056471964643 3 58 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.0130987975837093
-469 0.48752269875186 2 12 "GO:0004300" "enoyl-CoA hydratase activity" 0.619135290430119
-476 0.649514723537578 2 5 "GO:0004312" "fatty acid synthase activity" 0.749805186499675
-2225 0.0043642841611333 2 9 "GO:0004335" "galactokinase activity" 0.0174574250202107
188 0.857635154543704 4 5 "GO:0004351" "glutamate decarboxylase activity" 0.906487789929105
-2072 0.00334172809176901 3 11 "GO:0004352;GO:0004353;GO:0016639;GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.0143094510596263
-2651 4.21744831762576e-09 2 27 "GO:0004364" "glutathione transferase activity" 1.17385644840584e-07
-946 0.366097391533281 2 5 "GO:0004370" "glycerol kinase activity" 0.521348356630411
-14 0.987045243210846 4 7 "GO:0004372;GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.99284566209335
-738 0.372911560293831 2 8 "GO:0004386" "helicase activity" 0.527764665839574
-1081 0.258273592071507 5 6 "GO:0004423;GO:0008484" "iduronate-2-sulfatase activity" 0.408831183658215
546 0.419268950052926 5 12 "GO:0004430;GO:0052742" "phosphatidylinositol kinase activity" 0.562392888826013
531 0.548314473600178 3 7 "GO:0004438;GO:0052744;GO:0052866" "phosphatidylinositol phosphate phosphatase activity" 0.675782413957415
-527 0.581770198281641 3 6 "GO:0004475;GO:0008905;GO:0070568" "guanylyltransferase activity" 0.704026254442276
-1837 2.61988393121916e-06 3 36 "GO:0004497" "monooxygenase activity" 2.77789072847227e-05
332 0.241078881029642 4 69 "GO:0004518" "nuclease activity" 0.394707579725002
35 0.954342535926301 2 15 "GO:0004519" "endonuclease activity" 0.977761984660689
-2071 0.0479699215572895 2 5 "GO:0004550" "nucleoside diphosphate kinase activity" 0.11363087801514
-745 3.24982241816314e-05 4 174 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.000264741631138168
505 0.629562336947025 2 5 "GO:0004555;GO:0015927" "alpha,alpha-trehalase activity" 0.732661395610824
-1194 0.0415165647513887 2 16 "GO:0004559" "alpha-mannosidase activity" 0.100482120485245
-1756 0.0339224639156543 3 8 "GO:0004565;GO:0015925" "galactosidase activity" 0.0853407203615983
2299 0.0281389469153774 3 5 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.0740032147223311
-1945 0.0187980142306606 2 8 "GO:0004579;GO:0004576" "oligosaccharyl transferase activity" 0.0526024795158624
-1583 0.0558414620399407 2 8 "GO:0004591" "oxoglutarate dehydrogenase (succinyl-transferring) activity" 0.128627919457519
714 0.334961864696506 4 10 "GO:0004596;GO:0034212;GO:0008080" "N-acetyltransferase activity" 0.495427127018225
-2090 0.0287762003158238 2 6 "GO:0004602" "glutathione peroxidase activity" 0.0750878976991027
-211 0.537220398625409 2 47 "GO:0004620;GO:0016298" "lipase activity" 0.671634734919714
1061 0.266971091119673 5 6 "GO:0004622" "lysophospholipase activity" 0.418630725042116
376 0.719695173095396 2 5 "GO:0004623" "phospholipase A2 activity" 0.795954264284312
-1018 0.249974971197734 3 7 "GO:0004642" "phosphoribosylformylglycinamidine synthase activity" 0.401402117211746
-1819 0.0140460916429075 2 10 "GO:0004658" "propionyl-CoA carboxylase activity" 0.0418874518636706
-1045 0.0951734759340386 2 14 "GO:0004659" "prenyltransferase activity" 0.202470961541203
1035 8.97448511352565e-11 3 221 "GO:0004672" "protein kinase activity" 3.74684753489696e-09
1144 4.58667295791683e-08 2 127 "GO:0004674" "protein serine/threonine kinase activity" 9.57467979965138e-07
1731 0.0701646704420315 3 6 "GO:0004697" "protein kinase C activity" 0.153169934167572
1086 0.00214603617409428 4 44 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.00968616327226337
825 0.00140376003942727 4 83 "GO:0004721" "phosphoprotein phosphatase activity" 0.00689493901718689
422 0.294452158060289 2 34 "GO:0004722" "protein serine/threonine phosphatase activity" 0.457428003684356
1089 0.0029602048249887 5 41 "GO:0004725" "protein tyrosine phosphatase activity" 0.0130987975837093
-1947 0.0126307567900965 2 9 "GO:0004739;GO:0004738" "pyruvate dehydrogenase (acetyl-transferring) activity" 0.0387617117394388
-946 0.253235401903179 2 8 "GO:0004753" "saccharopine dehydrogenase activity" 0.404691981988812
855 0.414348391576565 2 5 "GO:0004771" "sterol esterase activity" 0.560267506384832
-2334 0.00482042477684528 3 8 "GO:0004784;GO:0016721" "superoxide dismutase activity" 0.0187211845984456
-2904 0.000451004103675469 2 8 "GO:0004806" "triglyceride lipase activity" 0.00269850368587144
-1280 0.0172762931350202 3 19 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 0.0497438095439375
-672 0.520908737750547 4 5 "GO:0004819" "glutamine-tRNA ligase activity" 0.654073377476251
1035 0.000790655563139791 2 58 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.00432916324735558
1820 0.000269251795722416 4 22 "GO:0004843;GO:0008242;GO:0101005;GO:0019783" "ubiquitin-like protein-specific protease activity" 0.00171433734616244
-1955 0.0619065507013647 4 5 "GO:0004854;GO:0016726" "oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor" 0.138770388820509
384 0.306264502222979 3 39 "GO:0004857" "enzyme inhibitor activity" 0.464965198829432
1164 0.159781107372326 3 8 "GO:0004860;GO:0019210;GO:0019887;GO:0019207" "protein kinase inhibitor activity" 0.303220965127028
281 0.556377896118567 4 24 "GO:0004867;GO:0004866;GO:0030414;GO:0061135;GO:0061134" "endopeptidase inhibitor activity" 0.683199328322064
2018 0.0347738956705578 2 6 "GO:0004879;GO:0098531" "nuclear receptor activity" 0.0860331937330837
1360 2.19944009324247e-17 2 219 "GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 1.46922598228597e-15
1955 0.0182332116389335 3 8 "GO:0004890;GO:0016917" "GABA receptor activity" 0.051609260062744
2383 0.0126497801784396 2 6 "GO:0004895;GO:0098631" "cell adhesion receptor activity" 0.0387617117394388
1130 6.74746794691799e-08 3 127 "GO:0004930" "G protein-coupled receptor activity" 1.25203016348367e-06
1433 0.00945143594044304 3 18 "GO:0004970;GO:0022824;GO:0005230;GO:0022835;GO:0030594" "neurotransmitter receptor activity" 0.0300645676581712
247 0.765496776142037 6 8 "GO:0004983;GO:0008188" "neuropeptide receptor activity" 0.835542232782485
550 0.416007010728857 3 12 "GO:0004993;GO:0008227;GO:0099589" "G protein-coupled amine receptor activity" 0.560267506384832
1071 0.262560309436738 3 6 "GO:0005034;GO:0140299" "osmosensor activity" 0.413656336565427
-2112 0.00682626107177562 4 9 "GO:0005048" "signal sequence binding" 0.0245158193330436
1549 0.0364512311699712 3 10 "GO:0005049;GO:0140142" "nuclear export signal receptor activity" 0.0895199353733116
596 0.0314187866659029 3 72 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.0801059140947448
1338 1.86741219813726e-07 3 84 "GO:0005096;GO:0008047" "enzyme activator activity" 2.97007463894212e-06
458 0.0455448521863155 2 106 "GO:0005102" "signaling receptor binding" 0.108657004501638
-658 0.399242017857018 3 9 "GO:0005112" "Notch binding" 0.544272791690792
1311 0.210615613970535 3 5 "GO:0005121" "Toll binding" 0.36638341180291
29 0.964384321782752 2 13 "GO:0005178" "integrin binding" 0.985028634481465
2075 0.00507356263679337 3 10 "GO:0005179;GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 0.0194778151803332
3248 0.000679920464346997 3 6 "GO:0005184" "neuropeptide hormone activity" 0.00378489058486495
-1222 5.54214825082722e-12 1 178 "GO:0005198" "structural molecule activity" 2.64439645110899e-10
1876 0.033982981461355 2 7 "GO:0005199" "structural constituent of cell wall" 0.0853407203615983
185 0.675724552276247 2 28 "GO:0005200" "structural constituent of cytoskeleton" 0.765057628678869
-1273 0.0857410735854023 2 10 "GO:0005201" "extracellular matrix structural constituent" 0.183573837035413
830 5.71736022545658e-07 2 204 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 7.07258635297221e-06
-290 0.458431188898471 6 36 "GO:0005219;GO:0015278;GO:0005217;GO:0099604" "intracellular ligand-gated ion channel activity" 0.595782167673499
949 0.199930773465053 4 10 "GO:0005242" "inward rectifier potassium channel activity" 0.354959348958811
-509 0.297893611843776 6 23 "GO:0005243;GO:0022829" "gap junction channel activity" 0.460379448088842
1690 6.75703855272883e-09 4 65 "GO:0005244;GO:0022832" "voltage-gated ion channel activity" 1.61203634043674e-07
2001 0.000941124687579896 3 15 "GO:0005245" "voltage-gated calcium channel activity" 0.0048415377466967
1696 0.105353149961713 6 5 "GO:0005247;GO:0008308" "voltage-gated chloride channel activity" 0.222708557514001
1328 0.0013589027654186 5 32 "GO:0005249;GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 0.00677423169626586
557 0.24410019288758 3 24 "GO:0005254;GO:0005253" "anion channel activity" 0.395774099147824
941 7.45590356714719e-06 3 126 "GO:0005261" "cation channel activity" 7.32432879831518e-05
269 0.334866284200049 2 71 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 0.495427127018225
-1221 0.243747850470204 2 5 "GO:0005275" "amine transmembrane transporter activity" 0.395774099147824
56 0.926229429169457 3 15 "GO:0005283;GO:0005416" "amino acid:sodium symporter activity" 0.960512594824006
801 0.401821545346577 6 6 "GO:0005313;GO:0015172" "acidic amino acid transmembrane transporter activity" 0.545562585958361
-576 0.546524948439311 2 6 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 0.675782413957415
128 0.80289987915098 2 21 "GO:0005319" "lipid transporter activity" 0.865059869794927
1393 0.145077727778566 6 6 "GO:0005332;GO:0015185;GO:0140161;GO:0008028;GO:0015355" "gamma-aminobutyric acid:sodium symporter activity" 0.283455316965077
-20 0.967583539305794 2 23 "GO:0005343" "organic acid:sodium symporter activity" 0.985283238195534
-3231 1.28575360883555e-05 2 10 "GO:0005344" "oxygen carrier activity" 0.000113010975092388
-841 0.379195626814498 2 6 "GO:0005347;GO:0000295;GO:0005346" "adenine nucleotide transmembrane transporter activity" 0.534393836945326
323 0.662286452744555 7 10 "GO:0005385;GO:0046915" "transition metal ion transmembrane transporter activity" 0.754961348862394
133 0.831697047424341 4 14 "GO:0005388;GO:0015662;GO:0019829;GO:0140358;GO:0042626;GO:0015399" "primary active transmembrane transporter activity" 0.887497807794664
-833 0.383561730040162 2 6 "GO:0005402" "carbohydrate:cation symporter activity" 0.538275705182412
-1045 0.237881175829169 3 7 "GO:0005452" "inorganic anion exchanger activity" 0.394707579725002
-1496 2.3210097607767e-07 2 66 "GO:0005506" "iron ion binding" 3.52371481863372e-06
85 0.928878946491479 2 6 "GO:0005507" "copper ion binding" 0.960512594824006
542 0.00126037091096965 4 199 "GO:0005509" "calcium ion binding" 0.00637824067066459
526 7.4600615087373e-05 2 324 "GO:0005515" "protein binding" 0.000530140541259204
1389 0.00207328509261026 2 27 "GO:0005516" "calmodulin binding" 0.00948598932783324
1373 0.189685422896247 3 5 "GO:0005520;GO:0019838" "insulin-like growth factor binding" 0.342459087823495
-984 1.55828772181373e-18 4 463 "GO:0005524;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0043168;GO:1901265;GO:0017076;GO:0000166;GO:0036094;GO:0032553;GO:0097367" "small molecule binding" 1.30117024771446e-16
-420 0.518005429434562 3 13 "GO:0005525;GO:0032561;GO:0019001" "guanyl ribonucleotide binding" 0.652882314834504
-1962 4.12898256929679e-05 3 24 "GO:0005542;GO:0019842;GO:0031406;GO:0043177" "carboxylic acid binding" 0.000313427313214802
188 0.594331798227075 3 44 "GO:0005543;GO:0008289" "lipid binding" 0.707653886232648
2822 0.00704322018757462 2 5 "GO:0005544" "calcium-dependent phospholipid binding" 0.0248708796088529
1019 0.169036553752649 2 10 "GO:0005545;GO:0035091" "phosphatidylinositol binding" 0.313656716407693
1345 0.000824950803718864 2 34 "GO:0008066" "glutamate receptor activity" 0.00444408981358227
34 0.948402357661724 2 20 "GO:0008081" "phosphoric diester hydrolase activity" 0.974665807566202
-881 0.14512233293721 2 15 "GO:0008134" "transcription factor binding" 0.283455316965077
-648 0.0209991419853508 2 70 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity, nucleic acid binding" 0.0570220603504648
-1372 0.0789196603654697 3 9 "GO:0008146;GO:0016782" "transferase activity, transferring sulphur-containing groups" 0.170059139110109
-347 0.487488591056289 2 22 "GO:0008168" "methyltransferase activity" 0.619135290430119
-473 0.567949394209996 5 8 "GO:0008170" "N-methyltransferase activity" 0.694853837604904
-209 0.826586631137367 3 6 "GO:0008173" "RNA methyltransferase activity" 0.884871585897053
-683 0.161974657508116 4 23 "GO:0008194" "UDP-glycosyltransferase activity" 0.305647093828874
-533 0.000138237578501877 2 291 "GO:0008233" "peptidase activity" 0.000923427024392538
1193 2.84144618464317e-05 2 68 "GO:0008234" "cysteine-type peptidase activity" 0.000237260756417705
-1238 3.85394036453884e-05 2 61 "GO:0008238" "exopeptidase activity" 0.000304141675869627
487 0.318776071851134 5 23 "GO:0008270" "zinc ion binding" 0.479600036028283
-1395 0.182872574048308 3 5 "GO:0008318" "protein prenyltransferase activity" 0.331953476805081
-265 0.671924546270215 2 14 "GO:0008374" "O-acyltransferase activity" 0.76334285188521
-1749 0.0346282038227752 2 8 "GO:0008375;GO:0004100" "acetylglucosaminyltransferase activity" 0.0860331937330837
1380 0.0624288853220445 2 10 "GO:0008443" "phosphofructokinase activity" 0.139008317983752
-1481 0.00377330642197098 3 21 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.0157478881025588
315 0.282798030807453 2 64 "GO:0008509" "anion transmembrane transporter activity" 0.44137636583967
326 0.462453253227931 3 28 "GO:0008514" "organic anion transmembrane transporter activity" 0.598679792938484
918 0.193410781784748 2 11 "GO:0008528" "G protein-coupled peptide receptor activity" 0.347307532882289
-512 0.396994631860777 5 15 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.544272791690792
252 0.810200027398409 2 5 "GO:0009055" "electron transfer activity" 0.870118357398934
-195 0.792424357859026 2 10 "GO:0009975;GO:0016849" "cyclase activity" 0.857935836979586
668 2.66145219494349e-06 3 280 "GO:0015075;GO:0015318" "ion transmembrane transporter activity" 2.77789072847227e-05
-1009 0.335229133850655 4 5 "GO:0015078" "proton transmembrane transporter activity" 0.495427127018225
305 0.434693124801606 2 36 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.577771583276328
7 0.992268965240628 4 12 "GO:0015149;GO:0015145;GO:0051119;GO:0015144" "carbohydrate transmembrane transporter activity" 0.99284566209335
211 0.594362920626779 2 35 "GO:0015171;GO:0005342;GO:0046943" "organic acid transmembrane transporter activity" 0.707653886232648
558 0.390497788559419 2 13 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.543442755745191
-996 0.228925105954921 4 8 "GO:0015216;GO:0015215;GO:0015605" "nucleotide transmembrane transporter activity" 0.387117991729375
351 0.239040166213553 6 62 "GO:0015276;GO:0022834;GO:0099094" "ligand-gated channel activity" 0.394707579725002
161 0.655872660694104 3 42 "GO:0015370;GO:0015081;GO:0015294;GO:0015293" "sodium ion transmembrane transporter activity" 0.750300140816289
-357 0.108842274667458 2 112 "GO:0015923;GO:0004567" "mannosidase activity" 0.227208248368319
-2053 0.00556366079637746 2 10 "GO:0015926" "glucosidase activity" 0.0208793562470795
652 0.430721943325811 2 8 "GO:0015929;GO:0004563" "hexosaminidase activity" 0.575444516283284
-79 0.899817109404165 2 14 "GO:0015932;GO:1901505" "nucleobase-containing compound transmembrane transporter activity" 0.942128258749188
-2083 1.13458845702036e-06 1 30 "GO:0016209;GO:0004601;GO:0016684" "antioxidant activity" 1.35340194516e-05
699 1.68635854156556e-07 4 319 "GO:0016301;GO:0016773" "kinase activity" 2.81621876441449e-06
-1294 0.0113672368610124 2 21 "GO:0016405;GO:0016878;GO:0016877;GO:0003987" "ligase activity, forming carbon-sulfur bonds" 0.0358175199205485
298 0.588956367056472 5 18 "GO:0016407" "acetyltransferase activity" 0.707595059700941
-886 0.143091026888222 2 15 "GO:0016408" "C-acyltransferase activity" 0.282795283909267
1419 0.137759283762624 2 6 "GO:0016409" "palmitoyltransferase activity" 0.275518567525248
67 0.909465298971676 2 16 "GO:0016410" "N-acyltransferase activity" 0.946297226967414
-1516 0.112718084266711 2 6 "GO:0016417" "S-acyltransferase activity" 0.233837516429077
-1514 4.16315066378074e-27 2 288 "GO:0016491" "oxidoreductase activity" 4.63497440567589e-25
-1728 2.10308586227322e-08 4 58 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 4.6828711866617e-07
-1788 0.000472496085850737 2 21 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.00276866127498502
-1018 0.00829831140737022 2 37 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.0274419406936797
-1607 0.0228892270140766 2 11 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.0611600145816127
-1463 0.0243213710243061 2 13 "GO:0016646;GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.0644709358898273
361 0.5783383494405 3 13 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.70241821350228
-341 0.680282856167718 2 8 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.767616466081141
-1990 0.0573537459949349 3 5 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.12943345379938
946 0.201691767256945 3 10 "GO:0016702;GO:0016701;GO:0051213" "dioxygenase activity" 0.354959348958811
951 0.115787857099236 3 15 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.237258553810704
